,Date,Seller,State,Product,Unit_Value,Qty_sold,Sales_amount,Profit,Payment_term,State_name,Month,Weekday,Profit_margin,Region
2225,2021-03-03,Paula Amorim,TO,Notebook,700,0,0,0,Credit card,"Tocantins, TO",March-2021,Wed,,North
2226,2021-03-03,Vanessa Souza,AL,Cellphone,300,2,600,300,Credit card,"Alagoas, AL",March-2021,Wed,0.5,Northeast
2227,2021-03-03,Vanessa Souza,PA,Tablet,500,6,3000,1400,Credit card,"Pará, PA",March-2021,Wed,0.4667,North
2228,2021-03-03,Vanessa Souza,MS,Notebook,700,2,1400,600,Payment slip,"Mato Grosso do Sul, MS",March-2021,Wed,0.4286,Midwest
2229,2021-03-03,Bruna Castro,DF,Cellphone,300,1,300,100,Credit card,"Distrito Federal, DF",March-2021,Wed,0.3333,Midwest
2230,2021-03-03,Bruna Castro,PI,Tablet,500,1,500,300,Credit card,"Piauí, PI",March-2021,Wed,0.6,Northeast
2231,2021-03-03,Bruna Castro,AM,Notebook,700,3,2100,1200,Credit card,"Amazonas, AM",March-2021,Wed,0.5714,North
2232,2021-03-03,Marco Maia,ES,Cellphone,300,0,0,0,Credit card,"Espírito Santo, ES",March-2021,Wed,,Southeast
2233,2021-03-03,Marco Maia,BA,Tablet,500,2,1000,500,Credit card,"Bahia, BA",March-2021,Wed,0.5,Northeast
2234,2021-03-03,Marco Maia,PI,Notebook,700,2,1400,800,Payment slip,"Piauí, PI",March-2021,Wed,0.5714,Northeast
2235,2021-03-03,Paula Amorim,DF,Cellphone,300,0,0,0,Credit card,"Distrito Federal, DF",March-2021,Wed,,Midwest
2236,2021-03-03,Paula Amorim,SE,Tablet,500,1,500,200,Credit card,"Sergipe, SE",March-2021,Wed,0.4,Northeast
2237,2021-03-03,Paula Amorim,SE,Notebook,700,1,700,400,Credit card,"Sergipe, SE",March-2021,Wed,0.5714,Northeast
2238,2021-03-03,Vanessa Souza,ES,Cellphone,300,1,300,100,Payment slip,"Espírito Santo, ES",March-2021,Wed,0.3333,Southeast
2239,2021-03-03,Vanessa Souza,BA,Tablet,500,2,1000,700,Credit card,"Bahia, BA",March-2021,Wed,0.7,Northeast
2240,2021-03-03,Vanessa Souza,DF,Notebook,700,2,1400,500,Credit card,"Distrito Federal, DF",March-2021,Wed,0.3571,Midwest
2241,2021-03-03,Bruna Castro,RN,Cellphone,300,1,300,100,Credit card,"Rio Grande do Norte, RN",March-2021,Wed,0.3333,Northeast
2242,2021-03-03,Bruna Castro,AP,Tablet,500,1,500,300,Credit card,"Amapá, AP",March-2021,Wed,0.6,North
2243,2021-03-03,Bruna Castro,PR,Notebook,700,2,1400,600,Payment slip,"Paraná, PR",March-2021,Wed,0.4286,South
2244,2021-03-04,Marco Maia,MG,Cellphone,300,5,1500,900,Payment slip,"Minas Gerais, MG",March-2021,Thu,0.6,Southeast
2245,2021-03-04,Marco Maia,AM,Tablet,500,0,0,0,Credit card,"Amazonas, AM",March-2021,Thu,,North
2246,2021-03-04,Marco Maia,MT,Notebook,700,1,700,200,Credit card,"Mato Grosso, MT",March-2021,Thu,0.2857,Midwest
2247,2021-03-04,Paula Amorim,RN,Cellphone,300,6,1800,900,Credit card,"Rio Grande do Norte, RN",March-2021,Thu,0.5,Northeast
2248,2021-03-04,Paula Amorim,AP,Tablet,500,8,4000,800,Credit card,"Amapá, AP",March-2021,Thu,0.2,North
2249,2021-03-04,Paula Amorim,BA,Notebook,700,4,2800,900,Payment slip,"Bahia, BA",March-2021,Thu,0.3214,Northeast
2250,2021-03-04,Vanessa Souza,DF,Cellphone,300,6,1800,600,Credit card,"Distrito Federal, DF",March-2021,Thu,0.3333,Midwest
2251,2021-03-04,Vanessa Souza,AC,Tablet,500,7,3500,1500,Credit card,"Acre, AC",March-2021,Thu,0.4286,North
2252,2021-03-04,Vanessa Souza,TO,Notebook,700,4,2800,1500,Payment slip,"Tocantins, TO",March-2021,Thu,0.5357,North
2253,2021-03-04,Bruna Castro,AM,Cellphone,300,9,2700,1300,Credit card,"Amazonas, AM",March-2021,Thu,0.4815,North
2254,2021-03-04,Bruna Castro,RN,Tablet,500,2,1000,400,Credit card,"Rio Grande do Norte, RN",March-2021,Thu,0.4,Northeast
2255,2021-03-04,Bruna Castro,BA,Notebook,700,6,4200,900,Credit card,"Bahia, BA",March-2021,Thu,0.2143,Northeast
2256,2021-03-04,Marco Maia,ES,Cellphone,300,0,0,0,Credit card,"Espírito Santo, ES",March-2021,Thu,,Southeast
2257,2021-03-04,Marco Maia,RO,Tablet,500,1,500,200,Payment slip,"Rondônia, RO",March-2021,Thu,0.4,North
2258,2021-03-04,Marco Maia,AC,Notebook,700,5,3500,2000,Credit card,"Acre, AC",March-2021,Thu,0.5714,North
2259,2021-03-04,Paula Amorim,AM,Cellphone,300,4,1200,600,Payment slip,"Amazonas, AM",March-2021,Thu,0.5,North
2260,2021-03-04,Paula Amorim,MS,Tablet,500,0,0,0,Credit card,"Mato Grosso do Sul, MS",March-2021,Thu,,Midwest
2261,2021-03-04,Paula Amorim,PA,Notebook,700,8,5600,2500,Credit card,"Pará, PA",March-2021,Thu,0.4464,North
2262,2021-03-04,Vanessa Souza,SC,Cellphone,300,6,1800,600,Credit card,"Santa Catarina, SC",March-2021,Thu,0.3333,South
2263,2021-03-04,Vanessa Souza,MS,Tablet,500,9,4500,1400,Credit card,"Mato Grosso do Sul, MS",March-2021,Thu,0.3111,Midwest
2264,2021-03-04,Vanessa Souza,AC,Notebook,700,5,3500,700,Credit card,"Acre, AC",March-2021,Thu,0.2,North
2265,2021-03-04,Bruna Castro,PA,Cellphone,300,0,0,0,Credit card,"Pará, PA",March-2021,Thu,,North
2266,2021-03-04,Bruna Castro,AC,Tablet,500,4,2000,1200,Credit card,"Acre, AC",March-2021,Thu,0.6,North
2267,2021-03-04,Bruna Castro,MA,Notebook,700,0,0,0,Credit card,"Maranhão, MA",March-2021,Thu,,Northeast
2268,2021-03-04,Marco Maia,MT,Cellphone,300,4,1200,600,Credit card,"Mato Grosso, MT",March-2021,Thu,0.5,Midwest
2269,2021-03-04,Marco Maia,RO,Tablet,500,6,3000,1500,Credit card,"Rondônia, RO",March-2021,Thu,0.5,North
2270,2021-03-04,Marco Maia,RR,Notebook,700,4,2800,1500,Credit card,"Roraima, RR",March-2021,Thu,0.5357,North
2271,2021-03-04,Paula Amorim,TO,Cellphone,300,0,0,0,Credit card,"Tocantins, TO",March-2021,Thu,,North
2272,2021-03-04,Paula Amorim,DF,Tablet,500,1,500,300,Credit card,"Distrito Federal, DF",March-2021,Thu,0.6,Midwest
2273,2021-03-04,Paula Amorim,BA,Notebook,700,4,2800,1600,Credit card,"Bahia, BA",March-2021,Thu,0.5714,Northeast
2274,2021-03-04,Vanessa Souza,SC,Cellphone,300,1,300,100,Credit card,"Santa Catarina, SC",March-2021,Thu,0.3333,South
2275,2021-03-04,Vanessa Souza,PR,Tablet,500,1,500,100,Credit card,"Paraná, PR",March-2021,Thu,0.2,South
2276,2021-03-04,Vanessa Souza,MT,Notebook,700,3,2100,400,Credit card,"Mato Grosso, MT",March-2021,Thu,0.1905,Midwest
2277,2021-03-04,Bruna Castro,SE,Cellphone,300,2,600,300,Credit card,"Sergipe, SE",March-2021,Thu,0.5,Northeast
2278,2021-03-04,Bruna Castro,RJ,Tablet,500,2,1000,400,Credit card,"Rio de Janeiro, RJ",March-2021,Thu,0.4,Southeast
2279,2021-03-04,Bruna Castro,BA,Notebook,700,2,1400,600,Credit card,"Bahia, BA",March-2021,Thu,0.4286,Northeast
2280,2021-03-05,Marco Maia,SP,Cellphone,300,0,0,0,Payment slip,"São Paulo, SP",March-2021,Fri,,Southeast
2281,2021-03-05,Marco Maia,DF,Tablet,500,1,500,200,Credit card,"Distrito Federal, DF",March-2021,Fri,0.4,Midwest
2282,2021-03-05,Marco Maia,MS,Notebook,700,2,1400,500,Credit card,"Mato Grosso do Sul, MS",March-2021,Fri,0.3571,Midwest
2283,2021-03-05,Paula Amorim,GO,Cellphone,300,5,1500,800,Credit card,"Goias, GO",March-2021,Fri,0.5333,Midwest
2284,2021-03-05,Paula Amorim,PE,Tablet,500,2,1000,200,Credit card,"Pernambuco, PE",March-2021,Fri,0.2,Northeast
2285,2021-03-05,Paula Amorim,MG,Notebook,700,2,1400,500,Credit card,"Minas Gerais, MG",March-2021,Fri,0.3571,Southeast
2286,2021-03-05,Vanessa Souza,RR,Cellphone,300,4,1200,400,Credit card,"Roraima, RR",March-2021,Fri,0.3333,North
2287,2021-03-05,Vanessa Souza,MA,Tablet,500,3,1500,500,Payment slip,"Maranhão, MA",March-2021,Fri,0.3333,Northeast
2288,2021-03-05,Vanessa Souza,PB,Notebook,700,3,2100,1000,Payment slip,"Paraíba, PB",March-2021,Fri,0.4762,Northeast
2289,2021-03-05,Bruna Castro,RS,Cellphone,300,7,2100,600,Credit card,"Rio Grande do Sul, RS",March-2021,Fri,0.2857,South
2290,2021-03-05,Bruna Castro,RN,Tablet,500,7,3500,2200,Credit card,"Rio Grande do Norte, RN",March-2021,Fri,0.6286,Northeast
2291,2021-03-05,Bruna Castro,RN,Notebook,700,7,4900,3000,Payment slip,"Rio Grande do Norte, RN",March-2021,Fri,0.6122,Northeast
2292,2021-03-05,Marco Maia,CE,Cellphone,300,3,900,200,Credit card,"Ceará, CE",March-2021,Fri,0.2222,Northeast
2293,2021-03-05,Marco Maia,PA,Tablet,500,3,1500,700,Credit card,"Pará, PA",March-2021,Fri,0.4667,North
2294,2021-03-05,Marco Maia,AM,Notebook,700,4,2800,1100,Payment slip,"Amazonas, AM",March-2021,Fri,0.3929,North
2295,2021-03-05,Paula Amorim,MA,Cellphone,300,6,1800,1200,Credit card,"Maranhão, MA",March-2021,Fri,0.6667,Northeast
2296,2021-03-05,Paula Amorim,RN,Tablet,500,6,3000,1200,Payment slip,"Rio Grande do Norte, RN",March-2021,Fri,0.4,Northeast
2297,2021-03-05,Paula Amorim,PI,Notebook,700,0,0,0,Credit card,"Piauí, PI",March-2021,Fri,,Northeast
2298,2021-03-05,Vanessa Souza,MA,Cellphone,300,8,2400,1000,Credit card,"Maranhão, MA",March-2021,Fri,0.4167,Northeast
2299,2021-03-05,Vanessa Souza,CE,Tablet,500,8,4000,2100,Payment slip,"Ceará, CE",March-2021,Fri,0.525,Northeast
2300,2021-03-05,Vanessa Souza,TO,Notebook,700,8,5600,2500,Payment slip,"Tocantins, TO",March-2021,Fri,0.4464,North
2301,2021-03-05,Bruna Castro,TO,Cellphone,300,2,600,400,Credit card,"Tocantins, TO",March-2021,Fri,0.6667,North
2302,2021-03-05,Bruna Castro,DF,Tablet,500,0,0,0,Credit card,"Distrito Federal, DF",March-2021,Fri,,Midwest
2303,2021-03-05,Bruna Castro,BA,Notebook,700,3,2100,600,Credit card,"Bahia, BA",March-2021,Fri,0.2857,Northeast
2304,2021-03-05,Marco Maia,PB,Cellphone,300,4,1200,400,Credit card,"Paraíba, PB",March-2021,Fri,0.3333,Northeast
2305,2021-03-05,Marco Maia,PA,Tablet,500,1,500,300,Credit card,"Pará, PA",March-2021,Fri,0.6,North
2306,2021-03-05,Marco Maia,MT,Notebook,700,0,0,0,Credit card,"Mato Grosso, MT",March-2021,Fri,,Midwest
2307,2021-03-05,Paula Amorim,RS,Cellphone,300,0,0,0,Credit card,"Rio Grande do Sul, RS",March-2021,Fri,,South
2308,2021-03-05,Paula Amorim,PB,Tablet,500,0,0,0,Credit card,"Paraíba, PB",March-2021,Fri,,Northeast
2309,2021-03-05,Paula Amorim,PR,Notebook,700,3,2100,400,Payment slip,"Paraná, PR",March-2021,Fri,0.1905,South
2310,2021-03-05,Vanessa Souza,SE,Cellphone,300,2,600,300,Credit card,"Sergipe, SE",March-2021,Fri,0.5,Northeast
2311,2021-03-05,Vanessa Souza,RO,Tablet,500,3,1500,700,Credit card,"Rondônia, RO",March-2021,Fri,0.4667,North
2312,2021-03-05,Vanessa Souza,AP,Notebook,700,2,1400,500,Credit card,"Amapá, AP",March-2021,Fri,0.3571,North
2313,2021-03-05,Bruna Castro,PR,Cellphone,300,2,600,200,Payment slip,"Paraná, PR",March-2021,Fri,0.3333,South
2314,2021-03-05,Bruna Castro,MT,Tablet,500,2,1000,500,Credit card,"Mato Grosso, MT",March-2021,Fri,0.5,Midwest
2315,2021-03-05,Bruna Castro,DF,Notebook,700,1,700,400,Credit card,"Distrito Federal, DF",March-2021,Fri,0.5714,Midwest
2316,2021-03-06,Marco Maia,RJ,Cellphone,300,1,300,100,Payment slip,"Rio de Janeiro, RJ",March-2021,Sat,0.3333,Southeast
2317,2021-03-06,Marco Maia,AL,Tablet,500,5,2500,1300,Credit card,"Alagoas, AL",March-2021,Sat,0.52,Northeast
2318,2021-03-06,Marco Maia,GO,Notebook,700,3,2100,900,Credit card,"Goias, GO",March-2021,Sat,0.4286,Midwest
2319,2021-03-06,Paula Amorim,PI,Cellphone,300,4,1200,400,Credit card,"Piauí, PI",March-2021,Sat,0.3333,Northeast
2320,2021-03-06,Paula Amorim,AM,Tablet,500,1,500,100,Payment slip,"Amazonas, AM",March-2021,Sat,0.2,North
2321,2021-03-06,Paula Amorim,MT,Notebook,700,6,4200,1900,Payment slip,"Mato Grosso, MT",March-2021,Sat,0.4524,Midwest
2322,2021-03-06,Vanessa Souza,ES,Cellphone,300,6,1800,900,Credit card,"Espírito Santo, ES",March-2021,Sat,0.5,Southeast
2323,2021-03-06,Vanessa Souza,PA,Tablet,500,6,3000,1200,Payment slip,"Pará, PA",March-2021,Sat,0.4,North
2324,2021-03-06,Vanessa Souza,AM,Notebook,700,1,700,300,Credit card,"Amazonas, AM",March-2021,Sat,0.4286,North
2325,2021-03-06,Bruna Castro,AP,Cellphone,300,1,300,100,Credit card,"Amapá, AP",March-2021,Sat,0.3333,North
2326,2021-03-06,Bruna Castro,RS,Tablet,500,4,2000,600,Credit card,"Rio Grande do Sul, RS",March-2021,Sat,0.3,South
2327,2021-03-06,Bruna Castro,SC,Notebook,700,5,3500,1600,Credit card,"Santa Catarina, SC",March-2021,Sat,0.4571,South
2328,2021-03-06,Marco Maia,PR,Cellphone,300,2,600,300,Credit card,"Paraná, PR",March-2021,Sat,0.5,South
2329,2021-03-06,Marco Maia,ES,Tablet,500,6,3000,800,Credit card,"Espírito Santo, ES",March-2021,Sat,0.2667,Southeast
2330,2021-03-06,Marco Maia,RO,Notebook,700,5,3500,1100,Credit card,"Rondônia, RO",March-2021,Sat,0.3143,North
2331,2021-03-06,Paula Amorim,RJ,Cellphone,300,7,2100,1000,Credit card,"Rio de Janeiro, RJ",March-2021,Sat,0.4762,Southeast
2332,2021-03-06,Paula Amorim,AL,Tablet,500,8,4000,2200,Credit card,"Alagoas, AL",March-2021,Sat,0.55,Northeast
2333,2021-03-06,Paula Amorim,MS,Notebook,700,5,3500,2200,Credit card,"Mato Grosso do Sul, MS",March-2021,Sat,0.6286,Midwest
2334,2021-03-06,Vanessa Souza,PB,Cellphone,300,8,2400,600,Credit card,"Paraíba, PB",March-2021,Sat,0.25,Northeast
2335,2021-03-06,Vanessa Souza,SC,Tablet,500,6,3000,600,Payment slip,"Santa Catarina, SC",March-2021,Sat,0.2,South
2336,2021-03-06,Vanessa Souza,BA,Notebook,700,4,2800,1600,Credit card,"Bahia, BA",March-2021,Sat,0.5714,Northeast
2337,2021-03-06,Bruna Castro,SC,Cellphone,300,1,300,200,Credit card,"Santa Catarina, SC",March-2021,Sat,0.6667,South
2338,2021-03-06,Bruna Castro,RN,Tablet,500,4,2000,1200,Credit card,"Rio Grande do Norte, RN",March-2021,Sat,0.6,Northeast
2339,2021-03-06,Bruna Castro,AC,Notebook,700,1,700,200,Credit card,"Acre, AC",March-2021,Sat,0.2857,North
2340,2021-03-06,Marco Maia,RO,Cellphone,300,4,1200,300,Credit card,"Rondônia, RO",March-2021,Sat,0.25,North
2341,2021-03-06,Marco Maia,AP,Tablet,500,3,1500,600,Credit card,"Amapá, AP",March-2021,Sat,0.4,North
2342,2021-03-06,Marco Maia,MS,Notebook,700,1,700,400,Credit card,"Mato Grosso do Sul, MS",March-2021,Sat,0.5714,Midwest
2343,2021-03-06,Paula Amorim,SP,Cellphone,300,3,900,600,Credit card,"São Paulo, SP",March-2021,Sat,0.6667,Southeast
2344,2021-03-06,Paula Amorim,AC,Tablet,500,3,1500,700,Credit card,"Acre, AC",March-2021,Sat,0.4667,North
2345,2021-03-06,Paula Amorim,CE,Notebook,700,2,1400,600,Payment slip,"Ceará, CE",March-2021,Sat,0.4286,Northeast
2346,2021-03-06,Vanessa Souza,AC,Cellphone,300,1,300,100,Credit card,"Acre, AC",March-2021,Sat,0.3333,North
2347,2021-03-06,Vanessa Souza,SC,Tablet,500,2,1000,600,Payment slip,"Santa Catarina, SC",March-2021,Sat,0.6,South
2348,2021-03-06,Vanessa Souza,MG,Notebook,700,2,1400,600,Payment slip,"Minas Gerais, MG",March-2021,Sat,0.4286,Southeast
2349,2021-03-06,Bruna Castro,MS,Cellphone,300,3,900,300,Payment slip,"Mato Grosso do Sul, MS",March-2021,Sat,0.3333,Midwest
2350,2021-03-06,Bruna Castro,DF,Tablet,500,1,500,200,Payment slip,"Distrito Federal, DF",March-2021,Sat,0.4,Midwest
2351,2021-03-06,Bruna Castro,MG,Notebook,700,1,700,200,Credit card,"Minas Gerais, MG",March-2021,Sat,0.2857,Southeast
2352,2021-03-07,Marco Maia,RN,Cellphone,300,4,1200,700,Payment slip,"Rio Grande do Norte, RN",March-2021,Sun,0.5833,Northeast
2353,2021-03-07,Marco Maia,AM,Tablet,500,3,1500,900,Payment slip,"Amazonas, AM",March-2021,Sun,0.6,North
2354,2021-03-07,Marco Maia,MA,Notebook,700,5,3500,1200,Payment slip,"Maranhão, MA",March-2021,Sun,0.3429,Northeast
2355,2021-03-07,Paula Amorim,SP,Cellphone,300,2,600,400,Credit card,"São Paulo, SP",March-2021,Sun,0.6667,Southeast
2356,2021-03-07,Paula Amorim,RJ,Tablet,500,5,2500,1000,Credit card,"Rio de Janeiro, RJ",March-2021,Sun,0.4,Southeast
2357,2021-03-07,Paula Amorim,RO,Notebook,700,5,3500,1700,Credit card,"Rondônia, RO",March-2021,Sun,0.4857,North
2358,2021-03-07,Vanessa Souza,AL,Cellphone,300,5,1500,400,Payment slip,"Alagoas, AL",March-2021,Sun,0.2667,Northeast
2359,2021-03-07,Vanessa Souza,RS,Tablet,500,1,500,200,Credit card,"Rio Grande do Sul, RS",March-2021,Sun,0.4,South
2360,2021-03-07,Vanessa Souza,DF,Notebook,700,1,700,300,Credit card,"Distrito Federal, DF",March-2021,Sun,0.4286,Midwest
2361,2021-03-07,Bruna Castro,TO,Cellphone,300,1,300,200,Credit card,"Tocantins, TO",March-2021,Sun,0.6667,North
2362,2021-03-07,Bruna Castro,MG,Tablet,500,3,1500,700,Credit card,"Minas Gerais, MG",March-2021,Sun,0.4667,Southeast
2363,2021-03-07,Bruna Castro,MT,Notebook,700,9,6300,2300,Credit card,"Mato Grosso, MT",March-2021,Sun,0.3651,Midwest
2364,2021-03-07,Marco Maia,AP,Cellphone,300,2,600,100,Credit card,"Amapá, AP",March-2021,Sun,0.1667,North
2365,2021-03-07,Marco Maia,AC,Tablet,500,5,2500,1300,Credit card,"Acre, AC",March-2021,Sun,0.52,North
2366,2021-03-07,Marco Maia,MT,Notebook,700,4,2800,800,Credit card,"Mato Grosso, MT",March-2021,Sun,0.2857,Midwest
2367,2021-03-07,Paula Amorim,PA,Cellphone,300,5,1500,900,Payment slip,"Pará, PA",March-2021,Sun,0.6,North
2368,2021-03-07,Paula Amorim,MS,Tablet,500,6,3000,1000,Payment slip,"Mato Grosso do Sul, MS",March-2021,Sun,0.3333,Midwest
2369,2021-03-07,Paula Amorim,RR,Notebook,700,3,2100,1100,Credit card,"Roraima, RR",March-2021,Sun,0.5238,North
2370,2021-03-07,Vanessa Souza,PI,Cellphone,300,3,900,400,Credit card,"Piauí, PI",March-2021,Sun,0.4444,Northeast
2371,2021-03-07,Vanessa Souza,PA,Tablet,500,4,2000,700,Payment slip,"Pará, PA",March-2021,Sun,0.35,North
2372,2021-03-07,Vanessa Souza,DF,Notebook,700,4,2800,1100,Payment slip,"Distrito Federal, DF",March-2021,Sun,0.3929,Midwest
2373,2021-03-07,Bruna Castro,PA,Cellphone,300,0,0,0,Credit card,"Pará, PA",March-2021,Sun,,North
2374,2021-03-07,Bruna Castro,ES,Tablet,500,1,500,300,Credit card,"Espírito Santo, ES",March-2021,Sun,0.6,Southeast
2375,2021-03-07,Bruna Castro,MG,Notebook,700,3,2100,900,Payment slip,"Minas Gerais, MG",March-2021,Sun,0.4286,Southeast
2376,2021-03-07,Marco Maia,PR,Cellphone,300,1,300,200,Credit card,"Paraná, PR",March-2021,Sun,0.6667,South
2377,2021-03-07,Marco Maia,AC,Tablet,500,3,1500,800,Credit card,"Acre, AC",March-2021,Sun,0.5333,North
2378,2021-03-07,Marco Maia,AL,Notebook,700,0,0,0,Credit card,"Alagoas, AL",March-2021,Sun,,Northeast
2379,2021-03-07,Paula Amorim,RN,Cellphone,300,4,1200,300,Credit card,"Rio Grande do Norte, RN",March-2021,Sun,0.25,Northeast
2380,2021-03-07,Paula Amorim,AC,Tablet,500,1,500,200,Payment slip,"Acre, AC",March-2021,Sun,0.4,North
2381,2021-03-07,Paula Amorim,PA,Notebook,700,2,1400,700,Credit card,"Pará, PA",March-2021,Sun,0.5,North
2382,2021-03-07,Vanessa Souza,RJ,Cellphone,300,2,600,300,Credit card,"Rio de Janeiro, RJ",March-2021,Sun,0.5,Southeast
2383,2021-03-07,Vanessa Souza,AC,Tablet,500,4,2000,700,Credit card,"Acre, AC",March-2021,Sun,0.35,North
2384,2021-03-07,Vanessa Souza,TO,Notebook,700,2,1400,500,Credit card,"Tocantins, TO",March-2021,Sun,0.3571,North
2385,2021-03-07,Bruna Castro,RO,Cellphone,300,2,600,200,Credit card,"Rondônia, RO",March-2021,Sun,0.3333,North
2386,2021-03-07,Bruna Castro,PI,Tablet,500,2,1000,200,Credit card,"Piauí, PI",March-2021,Sun,0.2,Northeast
2387,2021-03-07,Bruna Castro,SP,Notebook,700,1,700,400,Credit card,"São Paulo, SP",March-2021,Sun,0.5714,Southeast
2388,2021-03-08,Marco Maia,AL,Cellphone,300,3,900,300,Payment slip,"Alagoas, AL",March-2021,Mon,0.3333,Northeast
2389,2021-03-08,Marco Maia,GO,Tablet,500,3,1500,800,Credit card,"Goias, GO",March-2021,Mon,0.5333,Midwest
2390,2021-03-08,Marco Maia,PR,Notebook,700,4,2800,1300,Credit card,"Paraná, PR",March-2021,Mon,0.4643,South
2391,2021-03-08,Paula Amorim,SP,Cellphone,300,8,2400,700,Credit card,"São Paulo, SP",March-2021,Mon,0.2917,Southeast
2392,2021-03-08,Paula Amorim,AM,Tablet,500,4,2000,600,Credit card,"Amazonas, AM",March-2021,Mon,0.3,North
2393,2021-03-08,Paula Amorim,PR,Notebook,700,3,2100,700,Payment slip,"Paraná, PR",March-2021,Mon,0.3333,South
2394,2021-03-08,Vanessa Souza,PE,Cellphone,300,7,2100,500,Credit card,"Pernambuco, PE",March-2021,Mon,0.2381,Northeast
2395,2021-03-08,Vanessa Souza,SP,Tablet,500,1,500,200,Credit card,"São Paulo, SP",March-2021,Mon,0.4,Southeast
2396,2021-03-08,Vanessa Souza,DF,Notebook,700,6,4200,1100,Credit card,"Distrito Federal, DF",March-2021,Mon,0.2619,Midwest
2397,2021-03-08,Bruna Castro,BA,Cellphone,300,0,0,0,Payment slip,"Bahia, BA",March-2021,Mon,,Northeast
2398,2021-03-08,Bruna Castro,AM,Tablet,500,7,3500,1500,Credit card,"Amazonas, AM",March-2021,Mon,0.4286,North
2399,2021-03-08,Bruna Castro,RN,Notebook,700,8,5600,1100,Credit card,"Rio Grande do Norte, RN",March-2021,Mon,0.1964,Northeast
2400,2021-03-08,Marco Maia,SP,Cellphone,300,5,1500,800,Credit card,"São Paulo, SP",March-2021,Mon,0.5333,Southeast
2401,2021-03-08,Marco Maia,SE,Tablet,500,2,1000,500,Payment slip,"Sergipe, SE",March-2021,Mon,0.5,Northeast
2402,2021-03-08,Marco Maia,AC,Notebook,700,4,2800,600,Payment slip,"Acre, AC",March-2021,Mon,0.2143,North
2403,2021-03-08,Paula Amorim,BA,Cellphone,300,1,300,100,Payment slip,"Bahia, BA",March-2021,Mon,0.3333,Northeast
2404,2021-03-08,Paula Amorim,AC,Tablet,500,8,4000,1400,Credit card,"Acre, AC",March-2021,Mon,0.35,North
2405,2021-03-08,Paula Amorim,MG,Notebook,700,3,2100,1000,Credit card,"Minas Gerais, MG",March-2021,Mon,0.4762,Southeast
2406,2021-03-08,Vanessa Souza,DF,Cellphone,300,5,1500,1000,Credit card,"Distrito Federal, DF",March-2021,Mon,0.6667,Midwest
2407,2021-03-08,Vanessa Souza,MT,Tablet,500,6,3000,1400,Credit card,"Mato Grosso, MT",March-2021,Mon,0.4667,Midwest
2408,2021-03-08,Vanessa Souza,RS,Notebook,700,8,5600,2900,Credit card,"Rio Grande do Sul, RS",March-2021,Mon,0.5179,South
2409,2021-03-08,Bruna Castro,RO,Cellphone,300,2,600,300,Payment slip,"Rondônia, RO",March-2021,Mon,0.5,North
2410,2021-03-08,Bruna Castro,GO,Tablet,500,1,500,300,Credit card,"Goias, GO",March-2021,Mon,0.6,Midwest
2411,2021-03-08,Bruna Castro,RO,Notebook,700,3,2100,700,Credit card,"Rondônia, RO",March-2021,Mon,0.3333,North
2412,2021-03-08,Marco Maia,PB,Cellphone,300,6,1800,700,Credit card,"Paraíba, PB",March-2021,Mon,0.3889,Northeast
2413,2021-03-08,Marco Maia,RO,Tablet,500,3,1500,500,Payment slip,"Rondônia, RO",March-2021,Mon,0.3333,North
2414,2021-03-08,Marco Maia,MS,Notebook,700,3,2100,1100,Credit card,"Mato Grosso do Sul, MS",March-2021,Mon,0.5238,Midwest
2415,2021-03-08,Paula Amorim,AP,Cellphone,300,3,900,400,Credit card,"Amapá, AP",March-2021,Mon,0.4444,North
2416,2021-03-08,Paula Amorim,DF,Tablet,500,3,1500,800,Credit card,"Distrito Federal, DF",March-2021,Mon,0.5333,Midwest
2417,2021-03-08,Paula Amorim,BA,Notebook,700,2,1400,700,Credit card,"Bahia, BA",March-2021,Mon,0.5,Northeast
2418,2021-03-08,Vanessa Souza,MG,Cellphone,300,4,1200,500,Credit card,"Minas Gerais, MG",March-2021,Mon,0.4167,Southeast
2419,2021-03-08,Vanessa Souza,RJ,Tablet,500,4,2000,400,Credit card,"Rio de Janeiro, RJ",March-2021,Mon,0.2,Southeast
